NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-09-10;Dona;60 a 69;53;1067;0;5;1;32;2;0;53;0;63;0;1037;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Dona;70 a 79;32;749;0;5;0;46;8;1;32;0;33;0;717;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Dona;80 o més;34;1070;0;10;0;96;4;6;34;0;33;0;1006;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;0 a 9;41;869;0;0;0;2;0;0;41;0;45;0;866;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;10 a 19;89;862;0;2;0;0;0;0;88;1;95;0;853;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;20 a 29;102;1118;0;2;0;0;0;0;102;0;110;0;1091;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;30 a 39;85;1034;0;3;1;18;3;0;85;0;100;0;981;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;40 a 49;100;1239;0;9;1;39;14;0;100;0;121;0;1186;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;50 a 59;93;1127;0;10;4;88;20;0;93;0;104;0;1070;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;60 a 69;51;850;0;7;3;86;25;1;51;0;48;0;813;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;70 a 79;44;735;0;6;2;92;24;3;43;1;46;0;696;0;0;0
CATALUNYA;GLOBAL;2020-09-10;Home;80 o més;28;590;0;13;1;91;7;4;28;0;27;0;558;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Altres;N/A;36;248;0;7;0;36;7;0;36;0;30;0;242;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;0 a 9;50;586;0;1;0;1;1;0;50;0;54;0;581;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;10 a 19;73;608;0;2;0;2;0;0;73;0;70;0;602;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;20 a 29;106;1192;0;1;0;8;0;0;106;0;100;0;1109;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;30 a 39;99;1398;0;6;0;14;1;0;99;0;109;0;1335;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;40 a 49;87;1553;0;3;0;19;0;0;87;0;95;0;1483;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;50 a 59;89;1373;0;5;1;26;6;0;89;0;85;0;1300;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;60 a 69;55;867;0;2;1;34;2;1;55;0;58;0;827;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;70 a 79;27;518;0;5;2;45;9;0;27;0;24;0;501;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Dona;80 o més;32;937;0;4;0;106;5;2;32;0;32;0;853;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;0 a 9;48;614;0;0;0;2;0;0;48;0;40;0;611;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;10 a 19;58;693;0;0;0;0;0;0;58;0;53;0;684;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;20 a 29;88;906;0;1;0;3;0;0;88;0;83;0;874;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;30 a 39;74;950;0;2;0;18;2;0;74;0;89;0;914;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;40 a 49;114;1048;0;4;1;40;12;0;114;0;117;0;1014;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;50 a 59;73;814;0;8;2;86;19;1;73;0;75;0;765;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;60 a 69;39;674;0;11;4;88;26;2;39;0;43;0;642;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;70 a 79;30;514;0;6;0;93;27;3;30;0;34;0;497;0;0;0
CATALUNYA;GLOBAL;2020-09-09;Home;80 o més;19;516;0;10;2;88;7;4;19;0;18;0;476;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Altres;N/A;30;246;0;8;1;34;7;0;30;0;19;0;237;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;0 a 9;42;614;0;0;0;1;1;0;42;0;34;0;611;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;10 a 19;60;623;1;0;0;2;0;0;59;1;52;1;614;1;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;20 a 29;97;1359;0;2;0;8;0;0;97;0;90;0;1293;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;30 a 39;120;1605;0;7;0;15;1;0;120;0;110;0;1525;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;40 a 49;112;1891;0;2;0;21;0;0;112;0;120;0;1802;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;50 a 59;74;1587;0;8;0;26;5;0;74;0;101;0;1500;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;60 a 69;42;1069;0;5;0;37;2;0;42;0;55;0;1018;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;70 a 79;35;749;0;4;0;47;10;0;35;0;39;0;723;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Dona;80 o més;32;1072;0;10;3;106;6;3;32;0;34;0;975;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;0 a 9;49;674;0;2;0;1;0;0;49;0;52;0;672;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;10 a 19;55;759;0;0;0;0;0;0;55;0;62;0;753;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;20 a 29;72;1028;0;0;0;2;0;0;72;0;96;0;985;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;30 a 39;82;1075;0;1;0;23;4;0;82;0;86;0;1033;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;40 a 49;116;1346;0;2;1;41;11;0;116;0;139;0;1296;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;50 a 59;73;1083;0;10;1;85;19;0;73;0;80;0;1034;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;60 a 69;48;847;0;9;4;98;27;1;48;0;58;0;810;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;70 a 79;35;756;0;11;1;93;28;2;35;0;37;0;716;0;0;0
CATALUNYA;GLOBAL;2020-09-08;Home;80 o més;18;616;0;11;1;88;7;4;18;0;21;0;575;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Altres;N/A;34;254;0;5;0;33;6;0;34;0;22;0;247;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;0 a 9;42;386;0;0;0;1;0;0;42;0;27;0;384;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;10 a 19;57;486;0;0;0;2;0;0;57;0;44;0;478;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;20 a 29;91;1106;0;2;0;8;0;0;91;0;75;0;1034;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;30 a 39;109;1228;0;5;0;10;0;0;107;2;89;0;1164;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;40 a 49;126;1526;0;4;1;20;1;0;126;0;102;0;1450;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;50 a 59;96;1335;0;4;0;25;6;0;95;1;61;0;1253;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;60 a 69;64;898;0;6;0;38;2;0;64;0;45;0;851;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;70 a 79;21;666;0;3;0;47;12;2;21;0;25;0;634;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Dona;80 o més;37;882;0;12;2;101;5;3;37;0;35;0;760;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;0 a 9;45;481;0;0;0;1;0;0;45;0;40;0;476;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;10 a 19;59;590;0;0;0;0;0;0;59;0;47;0;582;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;20 a 29;108;806;0;0;0;3;0;0;108;0;84;0;769;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;30 a 39;117;849;1;1;0;23;5;0;116;1;92;1;814;1;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;40 a 49;140;1032;0;9;1;40;9;0;140;0;96;0;982;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;50 a 59;90;921;0;7;4;85;23;0;90;0;68;0;889;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;60 a 69;59;742;0;10;1;100;27;0;59;0;39;0;703;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;70 a 79;31;623;0;11;3;93;28;3;31;0;20;0;591;0;0;0
CATALUNYA;GLOBAL;2020-09-07;Home;80 o més;26;550;0;10;1;87;8;1;26;0;21;0;501;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Altres;N/A;5;39;0;5;1;38;6;0;5;0;5;0;37;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;0 a 9;4;155;0;0;0;2;0;0;4;0;5;0;154;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;10 a 19;12;149;0;1;0;3;0;0;12;0;13;0;147;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;20 a 29;47;303;0;2;1;6;0;0;47;0;54;0;288;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;30 a 39;22;310;0;3;0;16;0;0;22;0;28;0;297;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;40 a 49;38;302;0;4;0;22;0;0;38;0;30;0;289;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;50 a 59;19;260;0;1;0;26;5;0;19;0;21;0;251;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;60 a 69;24;192;0;5;0;37;4;0;24;0;23;0;188;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;70 a 79;10;149;0;3;0;48;13;1;10;0;9;0;145;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Dona;80 o més;13;282;0;13;0;94;4;4;13;0;11;0;265;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;0 a 9;13;202;0;1;0;0;0;0;13;0;12;0;200;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;10 a 19;11;162;0;0;0;0;0;0;11;0;16;0;161;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;20 a 29;34;252;0;1;0;3;1;0;34;0;33;0;249;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;30 a 39;37;224;0;2;1;20;5;0;37;0;41;0;219;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;40 a 49;45;260;0;3;2;43;9;0;45;0;45;0;252;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;50 a 59;24;246;0;6;0;84;21;1;24;0;21;0;239;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;60 a 69;20;197;0;4;3;105;28;1;20;0;16;0;187;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;70 a 79;14;178;0;10;3;93;27;0;14;0;11;0;164;0;0;0
CATALUNYA;GLOBAL;2020-09-06;Home;80 o més;5;205;0;5;0;87;8;3;5;0;3;0;195;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Altres;N/A;12;86;0;5;0;35;6;0;11;1;9;0;84;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;0 a 9;14;254;0;0;0;3;0;0;14;0;15;0;252;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;10 a 19;24;323;0;0;0;2;0;0;24;0;27;0;319;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;20 a 29;58;573;0;2;1;7;0;0;58;0;56;0;559;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;30 a 39;47;618;0;2;0;17;0;0;47;0;44;0;602;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;40 a 49;57;719;0;4;1;19;0;0;57;0;65;0;694;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;50 a 59;31;565;0;2;1;25;5;0;31;0;30;0;542;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;60 a 69;27;432;1;3;0;39;4;0;27;0;18;0;425;1;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;70 a 79;10;316;0;5;4;46;13;0;10;0;12;0;309;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Dona;80 o més;15;475;0;13;1;92;3;4;15;0;16;0;454;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;0 a 9;17;250;0;0;0;1;0;0;17;0;16;0;248;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;10 a 19;31;338;0;0;0;0;0;0;31;0;31;0;337;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;20 a 29;41;447;0;0;0;2;1;0;41;0;40;0;437;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;30 a 39;39;441;0;4;2;19;4;0;39;0;50;0;433;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;40 a 49;61;547;0;7;0;40;8;1;61;0;63;0;528;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;50 a 59;43;471;0;9;0;81;21;0;43;0;40;0;455;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;60 a 69;23;420;0;9;3;101;24;1;23;0;32;0;401;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;70 a 79;12;315;0;8;0;85;26;1;12;0;14;0;304;0;0;0
CATALUNYA;GLOBAL;2020-09-05;Home;80 o més;7;284;0;3;0;85;9;3;7;0;5;0;272;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Altres;N/A;38;296;0;4;1;34;7;0;38;0;29;0;284;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;0 a 9;44;563;0;0;0;3;0;0;44;0;52;0;558;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;10 a 19;71;720;0;0;0;2;0;0;71;0;78;0;712;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;20 a 29;116;1601;0;3;0;6;0;0;116;0;137;0;1516;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;30 a 39;115;1798;0;6;0;14;0;0;115;0;126;0;1713;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;40 a 49;108;1957;0;9;0;18;0;0;108;0;114;0;1868;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;50 a 59;87;1795;0;2;2;28;5;0;87;0;97;0;1708;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;60 a 69;49;1227;0;5;1;34;5;0;49;0;61;0;1192;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;70 a 79;31;912;0;7;1;41;10;0;31;0;30;0;880;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Dona;80 o més;42;1450;0;13;0;86;3;6;42;0;46;0;1319;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;0 a 9;61;642;0;1;0;0;0;0;61;0;61;0;642;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;10 a 19;79;727;0;0;0;0;0;0;79;0;83;0;721;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;20 a 29;112;1188;0;1;0;2;1;0;112;0;108;0;1151;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;30 a 39;104;1116;1;3;0;17;3;0;104;0;93;0;1085;1;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;40 a 49;121;1447;0;8;1;39;8;0;121;0;126;0;1397;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;50 a 59;88;1180;0;5;0;71;21;0;88;0;99;0;1128;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;60 a 69;57;972;0;8;2;102;25;2;57;0;57;0;919;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;70 a 79;32;846;0;10;1;87;26;0;32;0;28;0;812;0;0;0
CATALUNYA;GLOBAL;2020-09-04;Home;80 o més;17;738;0;3;0;80;9;5;17;0;19;0;693;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Altres;N/A;21;231;0;4;0;35;6;0;21;0;18;0;225;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;0 a 9;26;518;0;0;0;3;0;0;26;0;32;0;516;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;10 a 19;67;619;0;0;0;2;0;0;67;0;64;0;611;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;20 a 29;135;1480;0;2;0;9;0;0;135;0;134;0;1435;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;30 a 39;109;1734;1;4;0;11;0;0;109;0;108;0;1659;1;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;40 a 49;119;1897;0;2;0;17;0;0;119;0;117;0;1827;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;50 a 59;95;1450;0;2;0;27;4;0;95;0;90;0;1387;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;60 a 69;66;1121;0;4;0;35;4;0;66;0;53;0;1079;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;70 a 79;26;779;0;7;0;39;9;0;26;0;23;0;759;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Dona;80 o més;40;1197;0;6;0;87;3;8;40;0;35;0;1125;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;0 a 9;29;526;0;0;0;0;0;0;29;0;33;0;520;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;10 a 19;73;678;0;0;0;0;0;0;73;0;63;0;673;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;20 a 29;96;1096;0;0;0;3;1;0;96;0;106;0;1067;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;30 a 39;87;1175;0;2;0;19;4;0;87;0;102;0;1133;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;40 a 49;107;1277;0;1;0;39;10;0;106;1;105;0;1235;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;50 a 59;80;1037;0;3;1;68;21;0;80;0;76;0;1005;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;60 a 69;51;855;0;10;0;106;26;0;51;0;55;0;827;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;70 a 79;21;734;0;6;5;84;26;1;21;0;22;0;702;0;0;0
CATALUNYA;GLOBAL;2020-09-03;Home;80 o més;29;642;0;10;2;82;10;4;29;0;28;0;615;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Altres;N/A;27;269;0;4;1;37;6;0;27;0;18;0;263;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;0 a 9;31;433;0;0;0;3;0;0;31;0;27;0;429;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;10 a 19;57;576;0;0;0;1;0;0;57;0;54;0;567;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;20 a 29;114;1486;1;2;0;7;0;0;113;1;104;1;1429;1;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;30 a 39;86;1564;0;6;1;11;1;0;86;0;79;0;1506;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;40 a 49;113;1713;1;2;0;16;1;0;113;0;107;1;1631;1;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;50 a 59;84;1516;1;3;1;31;4;1;83;1;79;1;1443;1;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;60 a 69;45;1131;0;2;1;36;5;0;45;0;46;0;1095;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;70 a 79;34;806;0;2;0;40;9;0;34;0;38;0;773;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Dona;80 o més;37;908;0;4;0;91;3;3;37;0;41;0;848;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;0 a 9;30;472;0;1;0;1;0;0;30;0;32;0;467;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;10 a 19;61;571;0;0;0;0;0;0;61;0;50;0;563;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;20 a 29;104;1143;0;1;0;4;1;0;104;0;103;0;1112;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;30 a 39;99;1125;0;5;1;19;4;0;98;1;106;0;1092;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;40 a 49;122;1243;0;4;2;41;11;0;122;0;117;0;1210;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;50 a 59;71;989;0;9;3;74;18;0;71;0;70;0;948;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;60 a 69;55;868;0;5;4;103;28;0;55;0;39;0;840;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;70 a 79;23;726;0;13;1;88;26;3;23;0;30;0;699;0;0;0
CATALUNYA;GLOBAL;2020-09-02;Home;80 o més;20;616;0;9;0;83;9;3;20;0;17;0;587;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Altres;N/A;28;307;0;5;0;41;7;0;28;0;20;0;300;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;0 a 9;41;525;0;1;0;2;0;0;41;0;44;0;522;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;10 a 19;56;718;0;0;0;2;0;0;56;0;65;0;710;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;20 a 29;108;1665;0;1;0;6;0;0;107;1;125;0;1604;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;30 a 39;98;1810;0;2;0;15;0;0;98;0;101;0;1723;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;40 a 49;114;1910;0;3;0;21;2;0;113;1;121;0;1831;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;50 a 59;82;1630;0;5;0;32;4;0;82;0;95;0;1540;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;60 a 69;45;1219;0;4;1;36;4;0;45;0;52;0;1183;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;70 a 79;29;833;0;6;2;40;7;0;29;0;40;0;801;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Dona;80 o més;40;1124;0;15;1;95;4;6;40;0;38;0;1051;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;0 a 9;26;592;0;0;0;0;0;0;26;0;39;0;583;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;10 a 19;55;746;0;0;0;0;0;0;55;0;76;0;741;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;20 a 29;73;1284;0;0;0;4;1;0;73;0;95;0;1248;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;30 a 39;123;1224;0;2;0;19;3;0;123;0;118;0;1182;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;40 a 49;127;1373;0;2;2;45;12;0;127;0;133;0;1326;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;50 a 59;74;1083;1;13;1;76;20;1;73;1;91;1;1046;1;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;60 a 69;54;929;0;11;5;115;25;0;54;0;60;0;894;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;70 a 79;27;790;0;4;2;84;26;0;27;0;27;0;752;0;0;0
CATALUNYA;GLOBAL;2020-09-01;Home;80 o més;16;662;1;7;0;87;9;10;16;0;17;0;620;1;0;0
CATALUNYA;GLOBAL;2020-08-31;Altres;N/A;19;122;0;3;0;37;7;0;19;0;15;0;119;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;0 a 9;46;400;0;0;0;3;1;0;46;0;45;0;397;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;10 a 19;58;464;0;0;0;2;0;0;58;0;60;0;457;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;20 a 29;122;1245;0;4;0;10;0;0;122;0;100;0;1176;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;30 a 39;119;1368;0;5;0;18;0;0;119;0;110;0;1282;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;40 a 49;106;1452;0;3;0;22;2;0;105;1;90;0;1370;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;50 a 59;114;1291;0;7;0;29;4;0;113;1;92;0;1211;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;60 a 69;57;843;0;8;0;36;6;0;57;0;36;0;813;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;70 a 79;39;668;0;6;2;38;11;1;39;0;40;0;639;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Dona;80 o més;47;985;0;6;0;81;3;3;47;0;46;0;909;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;0 a 9;36;442;0;0;0;0;0;0;36;0;29;0;438;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;10 a 19;57;557;0;0;0;0;0;0;57;0;49;0;554;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;20 a 29;112;912;0;0;0;4;1;0;112;0;99;0;884;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;30 a 39;127;907;0;4;0;21;3;0;127;0;91;0;857;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;40 a 49;123;1082;2;5;1;46;11;0;122;1;97;1;1022;2;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;50 a 59;94;914;0;6;0;71;19;0;94;0;78;0;884;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;60 a 69;45;775;0;6;3;112;26;1;45;0;48;0;737;0;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;70 a 79;20;658;1;14;3;84;26;1;20;0;25;0;623;1;0;0
CATALUNYA;GLOBAL;2020-08-31;Home;80 o més;19;571;0;6;1;88;8;2;19;0;19;0;534;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Altres;N/A;8;31;0;2;0;38;7;0;8;0;5;0;30;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;0 a 9;16;158;0;0;0;3;1;0;16;0;12;0;155;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;10 a 19;20;183;0;1;0;1;0;0;20;0;22;0;178;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;20 a 29;46;440;0;1;0;10;0;0;46;0;38;0;432;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;30 a 39;39;393;1;3;0;15;1;0;39;0;43;0;382;1;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;40 a 49;48;416;1;1;0;22;2;0;48;0;36;0;406;1;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;50 a 59;36;329;0;0;0;29;5;0;36;0;28;0;317;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;60 a 69;17;210;0;2;2;34;7;0;17;0;15;0;206;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;70 a 79;25;159;0;4;0;36;10;0;25;0;17;0;152;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Dona;80 o més;16;269;0;11;0;79;3;9;16;0;14;0;245;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Home;0 a 9;21;207;0;0;0;1;0;0;21;0;13;0;206;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Home;10 a 19;17;183;0;0;0;0;0;0;17;0;11;0;179;0;0;0
CATALUNYA;GLOBAL;2020-08-30;Home;20 a 29;41;325;0;2;1;4;1;0;41;0;44;0;320;0;0;0
